"","uid","bankhard","c1d","c1dm100","c1t","c1t_msq","c1tm100","c1w","c1wm100","c2d","c2dm100","c2t","c2t_msq","c2tm100","c2w","c2wm100","c3d","c3dm100","c3t","c3t_msq","c3tm100","c3w","c3wm100","c4d","c4dm100","c4t","c4t_msq","c4tm100","c4w","c4wm100","c5d","c5dm100","c5t","c5t_msq","c5tm100","c5w","c5wm100","d16","d50","d84","dgm","lsub_d16","lsub_d25","lsub_d50","lsub_d75","lsub_d84","lsub_dmm","lsub_dmm_nor","lsub_iqr","lsub2d16","lsub2d16inor","lsub2d25","lsub2d50","lsub2d50inor","lsub2d75","lsub2d84","lsub2d84inor","lsub2dmm","lsub2dmm_nor","lsub2iqr","lsubd_sd","lsubd_sd_nor","lsubd2sd","lsubd2sd_nor","n","n_nor","pct_bdrk","pct_bh","pct_bigr","pct_bl","pct_ca","pct_cb","pct_dbbl","pct_dbcb","pct_dbfn","pct_dbgc","pct_dbgf","pct_dbhp","pct_dbom","pct_dbot","pct_dbrc","pct_dbrr","pct_dbrs","pct_dbsa","pct_dbsb","pct_dbwd","pct_dbxb","pct_dr","pct_dsbl","pct_dscb","pct_dsfn","pct_dsgc","pct_dsgf","pct_dshp","pct_dsom","pct_dsot","pct_dsrc","pct_dsrr","pct_dsrs","pct_dssa","pct_dssb","pct_dswd","pct_dsxb","pct_fa","pct_fast","pct_fn","pct_gc","pct_gf","pct_gl","pct_gr","pct_hp","pct_om","pct_org","pct_ot","pct_p","pct_pb","pct_pd","pct_pl","pct_pool","pct_pp","pct_pt","pct_ra","pct_rc","pct_ri","pct_rr","pct_rs","pct_sa","pct_safn","pct_sb","pct_sbbl","pct_sbcb","pct_sbfn","pct_sbgc","pct_sbgf","pct_sbhp","pct_sbom","pct_sbot","pct_sbrc","pct_sbrr","pct_sbrs","pct_sbsa","pct_sbsb","pct_sbwd","pct_sbxb","pct_sfgf","pct_slow","pct_ssbl","pct_sscb","pct_ssfn","pct_ssgc","pct_ssgf","pct_sshp","pct_ssom","pct_ssot","pct_ssrc","pct_ssrr","pct_ssrs","pct_sssa","pct_sssb","pct_sswd","pct_ssxb","pct_wd","pct_xb","sub_dmm_nor","sub2dmm_nor","subd_sd_nor","subd2sd_nor","v1d","v1dm100","v1t","v1t_msq","v1tm100","v1w","v1wm100","v2d","v2dm100","v2t","v2t_msq","v2tm100","v2w","v2wm100","v3d","v3dm100","v3t","v3t_msq","v3tm100","v3w","v3wm100","v4d","v4dm100","v4t","v4t_msq","v4tm100","v4w","v4wm100","v5d","v5dm100","v5t","v5t_msq","v5tm100","v5w","v5wm100","year"
"11","P0105",0,2,2.66666666666667,7,0.166666666666667,9.33333333333333,5,6.66666666666667,2,2.66666666666667,7,0.166666666666667,9.33333333333333,5,6.66666666666667,1,1.33333333333333,4,0.0952380952380952,5.33333333333333,3,4,0,0,2,0.0476190476190476,2.66666666666667,2,2.66666666666667,0,0,0,0,0,0,0,0.00471873661409508,17.9171008021148,42.5841573758462,0.870561771250838,-2.11092437480818,-2.11092437480818,1.50514997831991,1.50514997831991,1.50514997831991,-0.0602004078187963,-0.0602004078187963,3.61607435312808,-2.11092437480818,-2.32617426301251,-2.11092437480818,1.50514997831991,1.25326773705004,1.50514997831991,1.50514997831991,1.62924805816506,-0.0602004078187963,-0.0602004078187963,3.61607435312808,1.77800215689295,1.77800215689295,1.77800215689295,1.77800215689295,90,90,0,NA,54.4444444444444,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,42.2222222222222,54.4444444444444,2.22222222222222,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11111111111111,43.3333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.5555555555556,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,17.5550496154979,17.5550496154979,15.9013614178534,15.9013614178534,1.36717458072889,1.82289944097185,17.9827090597149,0.428159739517022,23.9769454129532,16.615534478986,22.1540459719814,1.36717458072889,1.82289944097185,17.9827090597149,0.428159739517022,23.9769454129532,16.615534478986,22.1540459719814,0.436332312998582,0.581776417331443,15.7859213078714,0.375855269235033,21.0478950771618,15.3495889948728,20.4661186598304,0,0,12.3336600474266,0.293658572557776,16.4448800632355,12.3336600474266,16.4448800632355,0,0,0,0,0,0,0,2011
"12","P0121",0,8,10.6666666666667,22,0.242606516290727,29.3333333333333,14,18.6666666666667,3,4,7,0.0771929824561403,9.33333333333333,4,5.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00193850883847597,0.00791292099498908,0.0323002492586857,0.008440238954007,-2.11092437480818,-2.11092437480818,-2.11092437480818,-2.11092437480818,-2.11092437480818,-2.07364525776562,-2.07364525776562,0,-2.11092437480818,-2.71253221452131,-2.11092437480818,-2.11092437480818,-2.1016631703791,-2.11092437480818,-2.11092437480818,-1.49079412623688,-2.07364525776562,-2.07364525776562,0,0.367156722728663,0.367156722728663,0.367156722728663,0.367156722728663,97,97,0,NA,0.952380952380952,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,91.4285714285714,0.952380952380952,0,0,NA,0,0,7.61904761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.4285714285714,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.4285714285714,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.61904761904762,0,0.337563018582184,0.337563018582184,3.24832124466994,3.24832124466994,1.14289977184762,1.52386636246349,2.91179096874387,0.0321099755951705,3.88238795832516,1.76889119689625,2.35852159586167,0.852011563181898,1.13601541757586,2.03912634274671,0.0224866062859286,2.71883512366228,1.18711477956481,1.58281970608641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
"13","P0122",0,5,3.33333333333333,10,0.0591397849462364,6.66666666666667,5,3.33333333333333,4,2.66666666666667,5,0.0295698924731182,3.33333333333333,1,0.666666666666667,1,0.666666666666667,1,0.00591397849462364,0.666666666666667,0,0,1,0.666666666666667,1,0.00591397849462364,0.666666666666667,0,0,0,0,0,0,0,0,0,0.00375480090482626,0.0674394275563669,7.01570572664089,0.151355163217065,-2.11092437480818,-2.11092437480818,-0.460409376976188,0.752574989159953,0.752574989159953,-0.82000275925691,-0.82000275925691,2.86349936396813,-2.11092437480818,-2.42541308615054,-2.11092437480818,-0.460409376976188,-1.17108612477368,0.752574989159953,0.752574989159953,0.846071364283825,-0.82000275925691,-0.82000275925691,2.86349936396813,1.35484263106131,1.35484263106131,1.35484263106131,1.35484263106131,103,103,0,NA,2.85714285714286,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,76,48.5714285714286,2.85714285714286,32.3809523809524,20,NA,0,0,1.9047619047619,0,0,0,0,2,3.33333333333333,0.666666666666667,0.666666666666667,0,0,76,0,0,14.2857142857143,62.8571428571429,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.2380952380952,23.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9047619047619,0,2.85363340977438,2.85363340977438,5.70779568844896,5.70779568844896,11.0840043029987,7.3893362019991,12.2475571376615,0.0724317895238046,8.16503809177436,1.16355283466289,0.775701889775257,11.0258266612655,7.35055110751034,11.9566689289958,0.070711482913416,7.97111261933055,0.930842267730309,0.620561511820206,9.42477796076938,6.28318530717959,9.42477796076938,0.055737934176593,6.28318530717959,0,0,9.42477796076938,6.28318530717959,9.42477796076938,0.055737934176593,6.28318530717959,0,0,0,0,0,0,0,0,0,2010
"14","P0124",0.272727272727273,3,0.681818181818182,40,0.00802568218298557,9.09090909090909,37,8.40909090909091,3,0.681818181818182,24,0.00481540930979134,5.45454545454545,21,4.77272727272727,0,0,6,0.00120385232744784,1.36363636363636,6,1.36363636363636,0,0,2,0.000401284109149279,0.454545454545455,2,0.454545454545455,0,0,0,0,0,0,0,0.013740951294734,41.7763743267139,150.837383532044,6.40660625438243,-2.11092437480818,0.752574989159953,1.50514997831991,2.10205999132796,2.10205999132796,1.01188660604694,0.803355968201388,1.34948500216801,-2.11092437480818,-1.86198319975447,0.752574989159953,1.50514997831991,1.62093074588298,2.10205999132796,2.10205999132796,2.17850899040389,1.01492731307385,0.806628033371649,1.34948500216801,1.84491401761475,1.74464053920489,1.8484688231111,1.74908224336706,104,92,0,NA,67.6190476190476,0.952380952380952,0,35.2380952380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,21.9047619047619,24.7619047619048,3.80952380952381,6,NA,4.76190476190476,0,0.952380952380952,0,0,0,0,24,84,0,60,0,6.66666666666667,10,0,0,0.952380952380952,22.8571428571429,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.6666666666667,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.952380952380952,0.952380952380952,71.0361187113327,81.905683928724,112.636151873906,209.698012689925,0.698713477215063,0.158798517548878,17.3875517847849,0.00348867411412217,3.95171631472383,16.6888383075698,3.79291779717495,0.698713477215063,0.158798517548878,16.4567095170545,0.00330190800903984,3.74016125387603,15.7579960398395,3.58136273632716,0,0,11.9752857743504,0.00240274594188412,2.72165585780692,11.9752857743504,2.72165585780692,0,0,5.81776417331444,0.00116728815676454,1.32221913029874,5.81776417331444,1.32221913029874,0,0,0,0,0,0,0,2010
"15","P0129",0.0454545454545455,0,0,4,0.00181818181818182,1.81818181818182,4,1.81818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,-2.11092437480818,-2.11092437480818,-2.11092437480818,-2.11092437480818,-2.11092437480818,-2.11092437480818,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,100,NA,NA,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,100,NA,NA,0,NA,0,NA,NA,0,100,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,4.1887902047864,0.00190399554763018,1.90399554763018,4.1887902047864,1.90399554763018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
"16","P0137",0,5,6.66666666666667,25,0.28735632183908,33.3333333333333,20,26.6666666666667,2,2.66666666666667,15,0.172413793103448,20,13,17.3333333333333,0,0,3,0.0344827586206897,4,3,4,0,0,2,0.0229885057471264,2.66666666666667,2,2.66666666666667,0,0,0,0,0,0,0,6.14750072515205,42.6298804235689,137.59249354183,16.1731583121887,1.50514997831991,1.50514997831991,2.10205999132796,3.75257498915995,3.75257498915995,2.01063858109062,1.20879483769363,2.24742501084005,1.50514997831991,0.788698588639631,1.50514997831991,2.10205999132796,1.62971411445673,3.75257498915995,3.75257498915995,2.13859474129567,2.01063858109062,1.20879483769363,2.24742501084005,1.62659213924527,1.34563803261852,1.62659213924527,1.34563803261852,95,63,30.5263157894737,NA,85.2631578947368,0,0.714285714285714,24.2105263157895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.85714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,30.7142857142857,8.42105263157895,30.5263157894737,2.10526315789474,40.7142857142857,NA,3.15789473684211,0,0,0,0,0,0,25.7142857142857,25.7142857142857,0,0,0.714285714285714,0,29.2857142857143,30.5263157894737,0,1.05263157894737,9.47368421052632,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5789473684211,66.4285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,61.0955164087134,61.0955164087134,51.2115168796981,51.2115168796981,1.44047840931265,1.92063787908354,21.7398211628414,0.24988300187174,28.9864282171218,20.2993427535287,27.0657903380383,1.26594548411322,1.68792731215096,21.1580447455099,0.243195916615057,28.2107263273466,19.8920992613967,26.5227990151956,0,0,15.3495889948728,0.176432057412331,20.4661186598304,15.3495889948728,20.4661186598304,0,0,12.3336600474266,0.141766207441685,16.4448800632355,12.3336600474266,16.4448800632355,0,0,0,0,0,0,0,2011
"17","P0144",0,3,2,6,0.0128654970760234,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552825701108723,46.7983933770546,164.456733982992,10.3381347852987,-0.460409376976188,1.50514997831991,1.50514997831991,2.10205999132796,2.10205999132796,1.10769484728854,1.02672912865983,0.596910013008057,-0.460409376976188,-1.25741177462403,1.50514997831991,1.50514997831991,1.67023094368402,2.10205999132796,2.10205999132796,2.21605166116789,1.09577286726225,1.0144421900613,0.596910013008057,1.62991474150051,1.58613060816512,1.61695145969048,1.57175183374512,104,98,2.85714285714286,NA,72.3809523809524,3.80952380952381,0,36.1904761904762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,59.3333333333333,15.2380952380952,29.5238095238095,0,18.6666666666667,NA,2.85714285714286,0,0.952380952380952,0,0,0,7.33333333333333,2.66666666666667,22,4.66666666666667,7.33333333333333,0,0,59.3333333333333,0,2.85714285714286,8.57142857142857,23.8095238095238,3.80952380952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.8095238095238,40.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.952380952380952,0,100.019425207925,79.6112619426188,194.230289236147,102.475829898907,0.174532925199433,0.116355283466289,0.349065850398866,0.000748484279607704,0.232710566932577,0.174532925199433,0.116355283466289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
"18","P0153",0,6,8,12,0.0761904761904762,16,6,8,3,4,4,0.0253968253968254,5.33333333333333,1,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0918670530304,96.0392855209389,271.240978410909,27.9406133762737,1.50514997831991,1.50514997831991,2.10205999132796,2.10205999132796,3,1.51973939113039,1.4974110351501,0.596910013008057,1.50514997831991,1.23278950605249,1.50514997831991,2.10205999132796,1.98244892048674,2.10205999132796,2.69897000433602,2.43335530227956,1.46907097601863,1.44623593588722,0.596910013008057,1.5996977921376,1.59186026828624,1.55574430345049,1.54647693222353,101,100,0.952380952380952,NA,81.9047619047619,16.1904761904762,0,44.7619047619048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,25.3333333333333,14.2857142857143,20,0,0,NA,0,0,3.80952380952381,0,0,0,1.33333333333333,1.33333333333333,6.66666666666667,3.33333333333333,0.666666666666667,0.666666666666667,0,24.6666666666667,0.952380952380952,0,0,14.2857142857143,16.1904761904762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2857142857143,6.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.80952380952381,0,236.171981906169,151.171981906169,350.983948770391,166.308924836776,1.77558162569556,2.36744216759409,2.4015730507442,0.0152480828618679,3.20209740099226,0.625991425048632,0.834655233398177,1.60104870049613,2.13473160066151,1.93615191687904,0.0122930280436765,2.58153588917206,0.335103216382911,0.446804288510548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
"19","P0169",0,3,4,10,0.0997732426303852,13.3333333333333,7,9.33333333333333,1,1.33333333333333,3,0.0299319727891156,4,2,2.66666666666667,0,0,1,0.00997732426303852,1.33333333333333,1,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.40855902071698,67.5365579490066,242.930420929264,28.8041064227731,0.752574989159953,1.50514997831991,2.10205999132796,2.10205999132796,2.10205999132796,1.49385783491917,1.49385783491917,0.596910013008057,0.752574989159953,0.80676038837947,1.50514997831991,2.10205999132796,1.82953892272158,2.10205999132796,2.10205999132796,2.3854819026786,1.45945440684329,1.45945440684329,0.596910013008057,1.38093047353264,1.38093047353264,1.34725128025991,1.34725128025991,105,105,0,NA,81.9047619047619,15.2380952380952,1.33333333333333,36.1904761904762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22,9.52380952380952,30.4761904761905,4.76190476190476,2.66666666666667,NA,0,0,0,0,0,0,4.66666666666667,6.66666666666667,16.6666666666667,5.33333333333333,0,0,0,20.6666666666667,0,0,3.80952380952381,13.3333333333333,13.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.0952380952381,19.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.9047619047619,208.194375381108,160.575327762061,340.950512381102,301.176582381199,0.4514584998492,0.601944666465599,2.12464747609443,0.0211982968136405,2.83286330145924,1.67318897624523,2.23091863499364,0.335103216382911,0.446804288510548,1.71740398396242,0.0171350964386273,2.28987197861656,1.38230076757951,1.84306769010602,0,0,1.0471975511966,0.0104482295357484,1.39626340159547,1.0471975511966,1.39626340159547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
"20","P0170",0.0909090909090909,2,1.33333333333333,7,0.0168306010928962,4.66666666666667,5,3.33333333333333,2,1.33333333333333,4,0.00961748633879782,2.66666666666667,2,1.33333333333333,1,0.666666666666667,3,0.00721311475409837,2,2,1.33333333333333,0,0,1,0.00240437158469946,0.666666666666667,1,0.666666666666667,0,0,0,0,0,0,0,18.6446480019532,77.9213419764782,207.209005395679,51.1771837690038,1.50514997831991,1.50514997831991,2.10205999132796,2.10205999132796,2.10205999132796,1.79313460571831,1.73125754097805,0.596910013008057,1.50514997831991,1.27055418859556,1.50514997831991,2.10205999132796,1.89165642343884,2.10205999132796,2.10205999132796,2.316408626115,1.77163246317088,1.70907638340281,0.596910013008057,0.967472158380357,0.916226520614219,0.944196898728493,0.889250791135579,103,95,2.85714285714286,NA,81.9047619047619,8.57142857142857,0,42.8571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,81,2.85714285714286,27.6190476190476,7.61904761904762,11,NA,4.76190476190476,0,1.9047619047619,0,0,0,0,5,8,2,1,0,0,81,2.85714285714286,0,0.952380952380952,3.80952380952381,7.61904761904762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4285714285714,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9047619047619,0.952380952380952,164.902360740638,133.323413372217,276.117404979885,232.042607230806,1.22900268161268,0.819335121075117,5.35961524466593,0.0128865065991968,3.57307682977729,4.13061256305325,2.75374170870217,1.22900268161268,0.819335121075117,5.1850823194665,0.0124668645932528,3.456721546311,3.95607963785382,2.63738642523588,1.0471975511966,0.698131700797733,5.00327718905042,0.0120297375037278,3.33551812603361,3.95607963785382,2.63738642523588,0,0,2.90888208665722,0.00699403343239988,1.93925472443815,2.90888208665722,1.93925472443815,0,0,0,0,0,0,0,2012
"21","P0185",0,16,21.3333333333333,39,0.196563573883161,52,23,30.6666666666667,5,6.66666666666667,15,0.0756013745704466,20,10,13.3333333333333,2,2.66666666666667,3,0.0151202749140893,4,1,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75052636904014,52.5014627844888,176.683879308193,21.9976006530854,0.752574989159953,1.50514997831991,1.50514997831991,2.10205999132796,2.10205999132796,1.36080572144948,1.36080572144948,0.596910013008057,0.752574989159953,0.829337638054268,1.50514997831991,1.50514997831991,1.72017140379418,2.10205999132796,2.10205999132796,2.24719692615148,1.34237531355168,1.34237531355168,0.596910013008057,1.33652861222986,1.33652861222986,1.31549454811742,1.31549454811742,98,98,0,NA,75.2380952380952,5.71428571428571,0,36.1904761904762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.4761904761905,33.3333333333333,7.61904761904762,0,NA,0,0,6.66666666666667,0,0,0,0,0,2.66666666666667,2.66666666666667,0,0,0,0,0,0,0,10.4761904761905,5.71428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.0952380952381,2.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.66666666666667,0,122.163286562097,91.5510416641377,231.123586332945,116.773631756555,8.86859970580052,11.824799607734,16.2525059945712,0.081914119560267,21.6700079927616,7.38390628877067,9.84520838502756,8.22864564673593,10.9715275289812,14.8562425929757,0.0748768240653987,19.808323457301,6.6275969462398,8.83679592831973,6.0318578948924,8.04247719318987,9.0477868423386,0.0456016748067466,12.0637157897848,3.0159289474462,4.02123859659493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
"22","P0186",0,1,1.33333333333333,4,0.0826291079812206,5.33333333333333,3,4,0,0,1,0.0206572769953051,1.33333333333333,1,1.33333333333333,0,0,1,0.0206572769953051,1.33333333333333,1,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00237435440614139,0.0149135084716674,44.7444352337723,0.0738243122923931,-2.11092437480818,-2.11092437480818,-2.11092437480818,-2.11092437480818,1.50514997831991,-1.11963776189033,-1.11963776189033,0,-2.11092437480818,-2.62445445591897,-2.11092437480818,-2.11092437480818,-1.8264201747468,-2.11092437480818,1.50514997831991,1.6507390307683,-1.13180058999797,-1.13180058999797,0,1.78080179298653,1.78080179298653,1.75315967515736,1.75315967515736,99,99,0,NA,22.8571428571429,3.80952380952381,1.33333333333333,8.57142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,21.3333333333333,71.4285714285714,10.4761904761905,0,37.3333333333333,NA,0,0,5.71428571428571,0,0,0,11.3333333333333,0,12,0.666666666666667,0,0,0,20,0,0,0,71.4285714285714,3.80952380952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.4285714285714,49.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.71428571428571,0,55.4646556077025,35.2626354056823,198.224453544964,102.626831057286,0.0581776417331443,0.0775701889775257,3.19046187264563,0.0659062546462008,4.25394916352751,3.13228423091249,4.17637897454998,0,0,3.0159289474462,0.0623008796655553,4.02123859659493,3.0159289474462,4.02123859659493,0,0,3.0159289474462,0.0623008796655553,4.02123859659493,3.0159289474462,4.02123859659493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
"23","P0188",0.318181818181818,0,0,58,0.0324847250509165,29,58,29,0,0,26,0.0145621181262729,13,26,13,0,0,8,0.0044806517311609,4,8,4,0,0,2,0.00112016293279022,1,2,1,0,0,0,0,0,0,0,0.167644819876544,1.7697271699687,455.861244279108,5.67218260314776,-0.460409376976188,-0.460409376976188,0.752574989159953,3,3,1.03086744100227,0.838746908191139,3.46040937697619,-0.460409376976188,-0.775609861464444,-0.460409376976188,0.752574989159953,0.247906318503039,2.69897000433602,2.69897000433602,2.65883267158082,0.951474914673307,0.753750203533074,3.15937938131221,1.6639684555437,1.54922278748457,1.57176333451369,1.43069891425315,103,85,0,NA,36.1904761904762,22.8571428571429,0,3.80952380952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,0.952380952380952,3.80952380952381,8.57142857142857,47,NA,11.4285714285714,0,1.9047619047619,0,0,0,34,0,47,0,13,0,5.71428571428571,6,0,0,40.9523809523809,41.9047619047619,22.8571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.4761904761905,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9047619047619,0,290.585641138637,149.409170550402,448.423002614559,222.831498352467,0,0,47.0401139997512,0.0263462960283739,23.5200569998756,47.0401139997512,23.5200569998756,0,0,45.1784294642905,0.025303601023788,22.5892147321453,45.1784294642905,22.5892147321453,0,0,34.9763982099664,0.0195896323986573,17.4881991049832,34.9763982099664,17.4881991049832,0,0,18.8495559215388,0.0105572869214321,9.42477796076938,18.8495559215388,9.42477796076938,0,0,0,0,0,0,0,2010
"24","P0208",0,0,0,35,0.0286458333333333,23.3333333333333,35,23.3333333333333,0,0,27,0.0220982142857143,18,27,18,0,0,17,0.0139136904761905,11.3333333333333,17,11.3333333333333,0,0,6,0.00491071428571428,4,6,4,0,0,0,0,0,0,0,0.241116253011657,24.3980789431914,58.892009639992,7.22439487486735,-0.460409376976188,0.752574989159953,1.50514997831991,1.50514997831991,1.50514997831991,0.858801475855989,0.858801475855989,0.752574989159953,-0.460409376976188,-0.617773513988489,0.752574989159953,1.50514997831991,1.38735563219052,1.50514997831991,1.50514997831991,1.77005637450421,0.858801475855989,0.858801475855989,0.752574989159953,1.26754690067558,1.26754690067558,1.26754690067558,1.26754690067558,94,86,0,NA,54.2857142857143,0,0,10.4761904761905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,28.8659793814433,8.57142857142857,43.8095238095238,7.61904761904762,12.3711340206186,NA,7.61904761904762,0,10.4761904761905,0,0,0,1.03092783505155,57.7319587628866,58.7628865979381,0,0,0,0,28.8659793814433,0,0,11.4285714285714,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.6190476190476,71.1340206185567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4761904761905,0,33.8707400012607,33.8707400012607,38.3021910158063,38.3021910158063,0,0,76.8320116666684,0.0628833428819458,51.2213411111123,76.8320116666684,51.2213411111123,0,0,76.3665905328032,0.0625024178467883,50.9110603552021,76.3665905328032,50.9110603552021,0,0,70.7859002495514,0.057934888597103,47.1906001663676,70.7859002495514,47.1906001663676,0,0,43.516876016392,0.0356164907872255,29.0112506775946,43.516876016392,29.0112506775946,0,0,0,0,0,0,0,2010
